name: e6f13bb4-cd76-473b-a62a-b49811e25258
token, class_id, token_value, token_tf, token_df
почему, @default_class, 0.000137726819958, 4.0, 2.0
more, @default_class, 6.88634099788e-05, 2.0, 1.0
структура, @default_class, 0.000619770667981, 18.0, 9.0
компонент, @default_class, 0.00113624625374, 33.0, 12.0
также, @default_class, 0.00148056331091, 43.0, 21.0
novo, @default_class, 6.88634099788e-05, 2.0, 1.0
свойство, @default_class, 0.00175601697993, 51.0, 21.0
бухгалтер, @default_class, 6.88634099788e-05, 2.0, 1.0
различный, @default_class, 0.000309885333991, 9.0, 3.0
тула, @default_class, 0.000172158528585, 5.0, 2.0
состав, @default_class, 0.00189374375623, 55.0, 25.0
эксклюзивный, @default_class, 0.000619770667981, 18.0, 9.0
задавать, @default_class, 6.88634099788e-05, 2.0, 1.0
вертикальный, @default_class, 6.88634099788e-05, 2.0, 1.0
гиалуроновый, @default_class, 0.000619770667981, 18.0, 7.0
умывание, @default_class, 0.000275453639915, 8.0, 4.0
сотрудник, @default_class, 6.88634099788e-05, 2.0, 1.0
evolution, @default_class, 0.00020659022266, 6.0, 3.0
штамм, @default_class, 0.00020659022266, 6.0, 3.0
признак, @default_class, 0.000619770667981, 18.0, 9.0
около, @default_class, 0.00020659022266, 6.0, 3.0
являться, @default_class, 0.000413180445321, 12.0, 6.0
входить, @default_class, 0.00020659022266, 6.0, 3.0
фотостарение, @default_class, 0.00020659022266, 6.0, 3.0
мощный, @default_class, 0.00020659022266, 6.0, 3.0
обладать, @default_class, 0.00151499500498, 44.0, 19.0
август, @default_class, 0.00020659022266, 6.0, 3.0
математика, @default_class, 6.88634099788e-05, 2.0, 1.0
фотоиммунный, @default_class, 0.00103295117151, 30.0, 15.0
уходовой, @default_class, 6.88634099788e-05, 2.0, 1.0
излучение, @default_class, 0.00309885339811, 90.0, 15.0
eye, @default_class, 0.000309885333991, 9.0, 3.0
видимый, @default_class, 0.00175601697993, 51.0, 18.0
стараться, @default_class, 0.000413180445321, 12.0, 6.0
платить, @default_class, 0.00010329511133, 3.0, 1.0
склонный, @default_class, 0.000723065808415, 21.0, 9.0
менее, @default_class, 6.88634099788e-05, 2.0, 1.0
антикафе, @default_class, 6.88634099788e-05, 2.0, 1.0
пора, @default_class, 0.000791929196566, 23.0, 9.0
дама, @default_class, 0.00034431705717, 10.0, 2.0
блеск, @default_class, 0.00110181455966, 32.0, 10.0
классный, @default_class, 6.88634099788e-05, 2.0, 1.0
очищать, @default_class, 0.00330544356257, 96.0, 45.0
старение, @default_class, 0.000275453639915, 8.0, 4.0
защищать, @default_class, 0.00110181455966, 32.0, 13.0
долго, @default_class, 0.00020659022266, 6.0, 3.0
заполнение, @default_class, 0.000929656031076, 27.0, 12.0
is, @default_class, 0.00034431705717, 10.0, 3.0
закат, @default_class, 0.000137726819958, 4.0, 2.0
mask, @default_class, 0.00020659022266, 6.0, 3.0
эксфолиировать, @default_class, 0.00020659022266, 6.0, 3.0
молоко, @default_class, 0.000413180445321, 12.0, 5.0
инъекция, @default_class, 0.000309885333991, 9.0, 3.0
волосок, @default_class, 6.88634099788e-05, 2.0, 1.0
выравнивать, @default_class, 0.000275453639915, 8.0, 4.0
крыса, @default_class, 0.00010329511133, 3.0, 1.0
гораздо, @default_class, 0.00020659022266, 6.0, 3.0
feliz, @default_class, 0.00010329511133, 3.0, 1.0
perfect, @default_class, 0.000413180445321, 12.0, 6.0
свежесть, @default_class, 0.00020659022266, 6.0, 3.0
attitude, @default_class, 0.00020659022266, 6.0, 3.0
вегетарианец, @default_class, 6.88634099788e-05, 2.0, 1.0
поддержание, @default_class, 0.000413180445321, 12.0, 6.0
could, @default_class, 0.000137726819958, 4.0, 2.0
ведьминпрохват, @default_class, 0.00055090727983, 16.0, 8.0
включая, @default_class, 0.000413180445321, 12.0, 6.0
загар, @default_class, 0.000309885333991, 9.0, 3.0
золотистый, @default_class, 0.00020659022266, 6.0, 3.0
мимический, @default_class, 0.000482043862576, 14.0, 7.0
мединвест, @default_class, 0.000137726819958, 4.0, 2.0
мышца, @default_class, 0.000413180445321, 12.0, 6.0
радикал, @default_class, 0.00020659022266, 6.0, 3.0
прием, @default_class, 0.00010329511133, 3.0, 1.0
гиперпигментация, @default_class, 0.000413180445321, 12.0, 6.0
свободный, @default_class, 0.000275453639915, 8.0, 4.0
контролировать, @default_class, 0.00020659022266, 6.0, 3.0
храниться, @default_class, 0.000309885333991, 9.0, 3.0
колесо, @default_class, 0.00010329511133, 3.0, 1.0
гликолевый, @default_class, 0.00020659022266, 6.0, 3.0
отек, @default_class, 0.00020659022266, 6.0, 3.0
аккаунт, @default_class, 6.88634099788e-05, 2.0, 1.0
current, @default_class, 6.88634099788e-05, 2.0, 1.0
ходить, @default_class, 0.000137726819958, 4.0, 2.0
храм, @default_class, 6.88634099788e-05, 2.0, 1.0
клеточный, @default_class, 0.000413180445321, 12.0, 6.0
умирать, @default_class, 6.88634099788e-05, 2.0, 1.0
высокий, @default_class, 0.000413180445321, 12.0, 6.0
данный, @default_class, 0.00068863411434, 20.0, 10.0
эффективность, @default_class, 0.00034431705717, 10.0, 5.0
база, @default_class, 6.88634099788e-05, 2.0, 1.0
жених, @default_class, 0.000137726819958, 4.0, 2.0
красота, @default_class, 0.00130840472411, 38.0, 17.0
thinking, @default_class, 0.000137726819958, 4.0, 2.0
фруктовый, @default_class, 0.00020659022266, 6.0, 3.0
основывать, @default_class, 0.000413180445321, 12.0, 6.0
гликосфера, @default_class, 0.00020659022266, 6.0, 3.0
on, @default_class, 0.000137726819958, 4.0, 2.0
серум, @default_class, 0.000826360890642, 24.0, 6.0
барьер, @default_class, 0.00020659022266, 6.0, 3.0
веселый, @default_class, 6.88634099788e-05, 2.0, 1.0
против, @default_class, 0.000413180445321, 12.0, 6.0
авиашоу, @default_class, 0.000275453639915, 8.0, 4.0
пептид, @default_class, 0.000482043862576, 14.0, 7.0
непонятно, @default_class, 6.88634099788e-05, 2.0, 1.0
растяжка, @default_class, 0.000895224337, 26.0, 10.0
окошко, @default_class, 6.88634099788e-05, 2.0, 1.0
cream, @default_class, 0.000309885333991, 9.0, 3.0
mkstudio, @default_class, 0.000137726819958, 4.0, 2.0
круг, @default_class, 0.00165272178128, 48.0, 12.0
зона, @default_class, 0.000654202362057, 19.0, 9.0
ватный, @default_class, 0.000516475585755, 15.0, 6.0
амстердам, @default_class, 6.88634099788e-05, 2.0, 1.0
гладкий, @default_class, 0.00020659022266, 6.0, 3.0
устранять, @default_class, 0.000413180445321, 12.0, 6.0
косметичка, @default_class, 0.000826360890642, 24.0, 6.0
весна, @default_class, 0.00068863411434, 20.0, 8.0
доводить, @default_class, 6.88634099788e-05, 2.0, 1.0
сухой, @default_class, 0.00154942669906, 45.0, 15.0
слой, @default_class, 0.000723065808415, 21.0, 9.0
регенерация, @default_class, 0.00068863411434, 20.0, 10.0
косметологбелгород, @default_class, 0.00020659022266, 6.0, 3.0
барбадос, @default_class, 0.00123954133596, 36.0, 12.0
усталость, @default_class, 0.000619770667981, 18.0, 6.0
антицеллюлитный, @default_class, 0.000482043862576, 14.0, 6.0
лететь, @default_class, 0.00010329511133, 3.0, 1.0
aquasphera, @default_class, 0.000309885333991, 9.0, 3.0
книга, @default_class, 0.000241021931288, 7.0, 2.0
суперувлажнять, @default_class, 0.00020659022266, 6.0, 3.0
индивидуальный, @default_class, 6.88634099788e-05, 2.0, 1.0
модус, @default_class, 0.000137726819958, 4.0, 2.0
стакан, @default_class, 6.88634099788e-05, 2.0, 1.0
мультизащитный, @default_class, 0.00020659022266, 6.0, 3.0
hyundai, @default_class, 0.000137726819958, 4.0, 2.0
barbados, @default_class, 0.00020659022266, 6.0, 3.0
квеста, @default_class, 0.00010329511133, 3.0, 1.0
лифтинг, @default_class, 0.000619770667981, 18.0, 8.0
смешение, @default_class, 0.000137726819958, 4.0, 2.0
квасцы, @default_class, 6.88634099788e-05, 2.0, 1.0
сотня, @default_class, 6.88634099788e-05, 2.0, 1.0
выгода, @default_class, 0.000619770667981, 18.0, 6.0
сухость, @default_class, 0.00020659022266, 6.0, 3.0
участок, @default_class, 0.000516475585755, 15.0, 6.0
губа, @default_class, 0.00206590234302, 60.0, 21.0
стрий, @default_class, 6.88634099788e-05, 2.0, 1.0
tensilift, @default_class, 0.000413180445321, 12.0, 3.0
show, @default_class, 0.00020659022266, 6.0, 2.0
фитоэстроген, @default_class, 0.000413180445321, 12.0, 6.0
control, @default_class, 0.00020659022266, 6.0, 3.0
discrom, @default_class, 0.00020659022266, 6.0, 3.0
технология, @default_class, 0.000275453639915, 8.0, 4.0
regeneration, @default_class, 0.00020659022266, 6.0, 3.0
srecna, @default_class, 6.88634099788e-05, 2.0, 1.0
инновационный, @default_class, 0.00020659022266, 6.0, 3.0
real, @default_class, 0.000413180445321, 12.0, 3.0
липосома, @default_class, 0.000413180445321, 12.0, 3.0
тонус, @default_class, 0.000482043862576, 14.0, 7.0
alodem, @default_class, 0.00020659022266, 6.0, 3.0
ретиноат, @default_class, 0.00020659022266, 6.0, 3.0
пот, @default_class, 0.000309885333991, 9.0, 3.0
микроциркуляция, @default_class, 0.000413180445321, 12.0, 6.0
коллаген, @default_class, 0.000309885333991, 9.0, 4.0
республика, @default_class, 6.88634099788e-05, 2.0, 1.0
лаборатория, @default_class, 0.00020659022266, 6.0, 3.0
вышивать, @default_class, 6.88634099788e-05, 2.0, 1.0
морщинка, @default_class, 0.00010329511133, 3.0, 1.0
biorepair, @default_class, 0.00020659022266, 6.0, 3.0
продукция, @default_class, 0.000826360890642, 24.0, 10.0
наносить, @default_class, 0.00175601697993, 51.0, 21.0
искусство, @default_class, 0.00020659022266, 6.0, 3.0
полимер, @default_class, 0.000137726819958, 4.0, 2.0
активно, @default_class, 0.000413180445321, 12.0, 6.0
синтез, @default_class, 0.00020659022266, 6.0, 3.0
агрессивный, @default_class, 0.00020659022266, 6.0, 3.0
месяц, @default_class, 0.00055090727983, 16.0, 8.0
дата, @default_class, 0.000137726819958, 4.0, 2.0
период, @default_class, 0.000826360890642, 24.0, 9.0
иметь, @default_class, 0.00068863411434, 20.0, 10.0
материал, @default_class, 0.00034431705717, 10.0, 5.0
диалог, @default_class, 0.00010329511133, 3.0, 1.0
шелушение, @default_class, 0.000619770667981, 18.0, 9.0
доставаться, @default_class, 0.00020659022266, 6.0, 3.0
вес, @default_class, 6.88634099788e-05, 2.0, 1.0
платье, @default_class, 0.00020659022266, 6.0, 2.0
раздражение, @default_class, 0.000619770667981, 18.0, 9.0
уменьшаться, @default_class, 0.000619770667981, 18.0, 9.0
жить, @default_class, 0.000482043862576, 14.0, 6.0
эпидермис, @default_class, 0.00020659022266, 6.0, 3.0
быстрый, @default_class, 0.00020659022266, 6.0, 3.0
гиалуроновой, @default_class, 0.000413180445321, 12.0, 6.0
освежать, @default_class, 0.00020659022266, 6.0, 3.0
длительно, @default_class, 0.00020659022266, 6.0, 3.0
сотрудничество, @default_class, 0.0004476121685, 13.0, 5.0
специальный, @default_class, 0.00144613161683, 42.0, 16.0
результат, @default_class, 0.00117067794781, 34.0, 13.0
петербург, @default_class, 6.88634099788e-05, 2.0, 1.0
повреждать, @default_class, 0.00020659022266, 6.0, 3.0
косметология, @default_class, 0.00020659022266, 6.0, 3.0
косметика, @default_class, 0.00258237775415, 75.0, 28.0
проводить, @default_class, 0.000482043862576, 14.0, 7.0
количество, @default_class, 0.000413180445321, 12.0, 6.0
удалять, @default_class, 0.00020659022266, 6.0, 3.0
диск, @default_class, 0.000723065808415, 21.0, 9.0
власть, @default_class, 6.88634099788e-05, 2.0, 1.0
сегодня, @default_class, 0.000826360890642, 24.0, 10.0
бровь, @default_class, 0.000929656031076, 27.0, 6.0
конференция, @default_class, 0.00010329511133, 3.0, 1.0
reach, @default_class, 0.000137726819958, 4.0, 2.0
дед, @default_class, 6.88634099788e-05, 2.0, 1.0
изделие, @default_class, 0.000413180445321, 12.0, 3.0
румяный, @default_class, 0.00020659022266, 6.0, 3.0
помада, @default_class, 0.00020659022266, 6.0, 3.0
rok, @default_class, 6.88634099788e-05, 2.0, 1.0
жидкость, @default_class, 0.000516475585755, 15.0, 6.0
срок, @default_class, 0.000309885333991, 9.0, 3.0
потребитель, @default_class, 0.00020659022266, 6.0, 3.0
начинать, @default_class, 0.000585338973906, 17.0, 8.0
вы, @default_class, 0.00020659022266, 6.0, 3.0
плотно, @default_class, 0.00020659022266, 6.0, 3.0
использование, @default_class, 0.00110181455966, 32.0, 14.0
трейдинг, @default_class, 6.88634099788e-05, 2.0, 1.0
скоростной, @default_class, 6.88634099788e-05, 2.0, 1.0
медовый, @default_class, 0.00020659022266, 6.0, 3.0
крышка, @default_class, 0.00020659022266, 6.0, 3.0
следить, @default_class, 0.000275453639915, 8.0, 4.0
выходить, @default_class, 0.000275453639915, 8.0, 4.0
снятие, @default_class, 0.00020659022266, 6.0, 3.0
ноготь, @default_class, 0.00020659022266, 6.0, 3.0
необходимо, @default_class, 0.00020659022266, 6.0, 3.0
космос, @default_class, 0.000137726819958, 4.0, 2.0
хранить, @default_class, 0.000516475585755, 15.0, 3.0
прохладный, @default_class, 0.000309885333991, 9.0, 3.0
тщательно, @default_class, 0.00020659022266, 6.0, 3.0
ведический, @default_class, 6.88634099788e-05, 2.0, 1.0
тушь, @default_class, 0.000309885333991, 9.0, 3.0
другой, @default_class, 0.000964087725151, 28.0, 14.0
вода, @default_class, 0.00103295117151, 30.0, 12.0
do, @default_class, 0.00010329511133, 3.0, 1.0
юлия, @default_class, 0.000137726819958, 4.0, 2.0
олива, @default_class, 0.000275453639915, 8.0, 4.0
подбор, @default_class, 0.000309885333991, 9.0, 3.0
семя, @default_class, 0.000413180445321, 12.0, 6.0
избыточный, @default_class, 0.00020659022266, 6.0, 3.0
идеально, @default_class, 0.00020659022266, 6.0, 3.0
джуманджа, @default_class, 6.88634099788e-05, 2.0, 1.0
daeses, @default_class, 0.00020659022266, 6.0, 3.0
папа, @default_class, 0.000241021931288, 7.0, 3.0
качество, @default_class, 0.00055090727983, 16.0, 5.0
бонус, @default_class, 6.88634099788e-05, 2.0, 1.0
бритье, @default_class, 0.00020659022266, 6.0, 3.0
плотный, @default_class, 0.00020659022266, 6.0, 3.0
дудка, @default_class, 6.88634099788e-05, 2.0, 1.0
микроэлемент, @default_class, 0.00020659022266, 6.0, 3.0
себорейный, @default_class, 0.00020659022266, 6.0, 3.0
бассейн, @default_class, 6.88634099788e-05, 2.0, 1.0
иллюстрация, @default_class, 6.88634099788e-05, 2.0, 1.0
мышонок, @default_class, 6.88634099788e-05, 2.0, 1.0
покупка, @default_class, 0.000137726819958, 4.0, 1.0
маленький, @default_class, 6.88634099788e-05, 2.0, 1.0
косметологический, @default_class, 0.000309885333991, 9.0, 3.0
метод, @default_class, 0.000309885333991, 9.0, 4.0
он, @default_class, 0.000137726819958, 4.0, 2.0
введение, @default_class, 0.00020659022266, 6.0, 3.0
отлично, @default_class, 0.00020659022266, 6.0, 3.0
откорректировать, @default_class, 6.88634099788e-05, 2.0, 1.0
осень, @default_class, 0.000860792642925, 25.0, 5.0
зуд, @default_class, 0.00020659022266, 6.0, 3.0
существенно, @default_class, 0.00020659022266, 6.0, 3.0
жаркий, @default_class, 0.00020659022266, 6.0, 3.0
применять, @default_class, 0.000826360890642, 24.0, 9.0
питательный, @default_class, 0.000723065808415, 21.0, 9.0
мусор, @default_class, 6.88634099788e-05, 2.0, 1.0
аминокислота, @default_class, 0.000413180445321, 12.0, 6.0
укол, @default_class, 0.00020659022266, 6.0, 3.0
плед, @default_class, 6.88634099788e-05, 2.0, 1.0
молодой, @default_class, 0.000413180445321, 12.0, 6.0
справляться, @default_class, 0.000309885333991, 9.0, 3.0
подтянутый, @default_class, 0.00020659022266, 6.0, 3.0
жара, @default_class, 0.00020659022266, 6.0, 3.0
помощь, @default_class, 0.000619770667981, 18.0, 3.0
многий, @default_class, 0.00020659022266, 6.0, 3.0
провоцировать, @default_class, 0.00020659022266, 6.0, 3.0
горько, @default_class, 0.00010329511133, 3.0, 1.0
техника, @default_class, 0.000413180445321, 12.0, 6.0
помогать, @default_class, 0.00137726822868, 40.0, 12.0
москва, @default_class, 0.000619770667981, 18.0, 8.0
бу, @default_class, 6.88634099788e-05, 2.0, 1.0
избавляться, @default_class, 0.000619770667981, 18.0, 6.0
отвод, @default_class, 6.88634099788e-05, 2.0, 1.0
становиться, @default_class, 0.00120510964189, 35.0, 16.0
домашний, @default_class, 0.000791929196566, 23.0, 8.0
питать, @default_class, 0.000309885333991, 9.0, 4.0
шт, @default_class, 0.000137726819958, 4.0, 1.0
обновлять, @default_class, 0.00020659022266, 6.0, 3.0
гамельн, @default_class, 6.88634099788e-05, 2.0, 1.0
массаж, @default_class, 0.00206590234302, 60.0, 18.0
ловить, @default_class, 6.88634099788e-05, 2.0, 1.0
сити, @default_class, 6.88634099788e-05, 2.0, 1.0
горожанин, @default_class, 6.88634099788e-05, 2.0, 1.0
has, @default_class, 6.88634099788e-05, 2.0, 1.0
подтягивать, @default_class, 0.00020659022266, 6.0, 3.0
внешний, @default_class, 0.00020659022266, 6.0, 3.0
ампула, @default_class, 0.000309885333991, 9.0, 3.0
совершенство, @default_class, 0.00020659022266, 6.0, 3.0
существовать, @default_class, 0.00020659022266, 6.0, 3.0
потестить, @default_class, 6.88634099788e-05, 2.0, 1.0
ежедневный, @default_class, 0.00020659022266, 6.0, 3.0
отказываться, @default_class, 0.000309885333991, 9.0, 4.0
наливать, @default_class, 6.88634099788e-05, 2.0, 1.0
коктейль, @default_class, 0.00020659022266, 6.0, 3.0
какой, @default_class, 0.000516475585755, 15.0, 6.0
кровообращение, @default_class, 0.00020659022266, 6.0, 3.0
причина, @default_class, 0.00020659022266, 6.0, 3.0
бактерия, @default_class, 6.88634099788e-05, 2.0, 1.0
выработка, @default_class, 0.00020659022266, 6.0, 3.0
матировать, @default_class, 0.00020659022266, 6.0, 3.0
предпочтение, @default_class, 0.00020659022266, 6.0, 3.0
знание, @default_class, 0.000137726819958, 4.0, 2.0
спирт, @default_class, 0.000585338973906, 17.0, 8.0
сальный, @default_class, 0.000413180445321, 12.0, 6.0
запах, @default_class, 0.000619770667981, 18.0, 6.0
рассказывать, @default_class, 0.000137726819958, 4.0, 2.0
локальный, @default_class, 0.00020659022266, 6.0, 3.0
открывать, @default_class, 6.88634099788e-05, 2.0, 1.0
мертвый, @default_class, 0.000309885333991, 9.0, 3.0
необходимый, @default_class, 6.88634099788e-05, 2.0, 1.0
грязь, @default_class, 0.000309885333991, 9.0, 3.0
настольный, @default_class, 0.000137726819958, 4.0, 1.0
вроде, @default_class, 6.88634099788e-05, 2.0, 1.0
lightning, @default_class, 0.00020659022266, 6.0, 2.0
осветлять, @default_class, 0.00020659022266, 6.0, 3.0
высота, @default_class, 6.88634099788e-05, 2.0, 1.0
кокосовый, @default_class, 0.000241021931288, 7.0, 1.0
серьезный, @default_class, 0.00020659022266, 6.0, 3.0
шугарингфрязино, @default_class, 0.000413180445321, 12.0, 6.0
большинство, @default_class, 0.000275453639915, 8.0, 4.0
сказываться, @default_class, 0.000309885333991, 9.0, 3.0
травяной, @default_class, 0.00020659022266, 6.0, 3.0
воздух, @default_class, 0.00020659022266, 6.0, 3.0
глубокий, @default_class, 0.000378748751245, 11.0, 4.0
сон, @default_class, 0.00216919742525, 63.0, 3.0
ромашка, @default_class, 0.00020659022266, 6.0, 3.0
собственный, @default_class, 6.88634099788e-05, 2.0, 1.0
напиток, @default_class, 0.00020659022266, 6.0, 3.0
that, @default_class, 0.00020659022266, 6.0, 2.0
ложиться, @default_class, 0.00020659022266, 6.0, 3.0
засыпание, @default_class, 0.00020659022266, 6.0, 3.0
нарушаться, @default_class, 0.00020659022266, 6.0, 3.0
полный, @default_class, 0.00020659022266, 6.0, 3.0
пища, @default_class, 0.00034431705717, 10.0, 4.0
час, @default_class, 0.00055090727983, 16.0, 7.0
приговор, @default_class, 0.000137726819958, 4.0, 2.0
комната, @default_class, 0.00020659022266, 6.0, 3.0
вечер, @default_class, 0.00020659022266, 6.0, 3.0
французский, @default_class, 6.88634099788e-05, 2.0, 1.0
усиливать, @default_class, 0.00020659022266, 6.0, 3.0
отель, @default_class, 6.88634099788e-05, 2.0, 1.0
роговой, @default_class, 0.000309885333991, 9.0, 3.0
прямо, @default_class, 6.88634099788e-05, 2.0, 1.0
сильный, @default_class, 0.00020659022266, 6.0, 3.0
nova, @default_class, 0.00010329511133, 3.0, 1.0
тоник, @default_class, 0.00020659022266, 6.0, 3.0
липос, @default_class, 0.00020659022266, 6.0, 3.0
отмечать, @default_class, 0.00020659022266, 6.0, 3.0
апрель, @default_class, 0.000826360890642, 24.0, 8.0
область, @default_class, 0.00068863411434, 20.0, 10.0
отбеливать, @default_class, 6.88634099788e-05, 2.0, 1.0
безупречный, @default_class, 0.00020659022266, 6.0, 3.0
обычно, @default_class, 0.000654202362057, 19.0, 8.0
выглядеть, @default_class, 0.000723065808415, 21.0, 6.0
mai, @default_class, 6.88634099788e-05, 2.0, 1.0
жир, @default_class, 0.00020659022266, 6.0, 3.0
всякий, @default_class, 6.88634099788e-05, 2.0, 1.0
подбирать, @default_class, 0.000619770667981, 18.0, 6.0
разный, @default_class, 0.00020659022266, 6.0, 3.0
жемчужный, @default_class, 0.000516475585755, 15.0, 3.0
раз, @default_class, 0.00020659022266, 6.0, 3.0
железо, @default_class, 0.00020659022266, 6.0, 3.0
anna, @default_class, 0.00020659022266, 6.0, 3.0
сказка, @default_class, 0.000275453639915, 8.0, 2.0
lotan, @default_class, 0.00020659022266, 6.0, 3.0
участие, @default_class, 0.000413180445321, 12.0, 6.0
мотивация, @default_class, 6.88634099788e-05, 2.0, 1.0
покров, @default_class, 0.000723065808415, 21.0, 6.0
нехватка, @default_class, 6.88634099788e-05, 2.0, 1.0
транспортировка, @default_class, 0.00020659022266, 6.0, 3.0
прогулка, @default_class, 6.88634099788e-05, 2.0, 1.0
атопия, @default_class, 0.000516475585755, 15.0, 3.0
ценный, @default_class, 0.00020659022266, 6.0, 3.0
улучшение, @default_class, 0.000309885333991, 9.0, 3.0
челябинск, @default_class, 6.88634099788e-05, 2.0, 1.0
перламутр, @default_class, 0.00020659022266, 6.0, 3.0
жемчужина, @default_class, 0.00020659022266, 6.0, 3.0
весьма, @default_class, 0.00020659022266, 6.0, 3.0
кроме, @default_class, 0.000309885333991, 9.0, 3.0
артикул, @default_class, 0.00010329511133, 3.0, 1.0
уметь, @default_class, 0.000413180445321, 12.0, 4.0
меняться, @default_class, 0.00020659022266, 6.0, 3.0
услуга, @default_class, 0.000137726819958, 4.0, 2.0
семья, @default_class, 6.88634099788e-05, 2.0, 1.0
selamat, @default_class, 6.88634099788e-05, 2.0, 1.0
godt, @default_class, 6.88634099788e-05, 2.0, 1.0
godina, @default_class, 0.00010329511133, 3.0, 1.0
baru, @default_class, 6.88634099788e-05, 2.0, 1.0
pee, @default_class, 6.88634099788e-05, 2.0, 1.0
ano, @default_class, 6.88634099788e-05, 2.0, 1.0
пришивать, @default_class, 6.88634099788e-05, 2.0, 1.0
ждать, @default_class, 0.000482043862576, 14.0, 7.0
покупать, @default_class, 6.88634099788e-05, 2.0, 1.0
цена, @default_class, 0.000826360890642, 24.0, 7.0
rising, @default_class, 0.000137726819958, 4.0, 2.0
bd, @default_class, 0.000137726819958, 4.0, 1.0
be, @default_class, 0.000309885333991, 9.0, 4.0
салон, @default_class, 0.000378748751245, 11.0, 5.0
барнаул, @default_class, 0.00010329511133, 3.0, 1.0
тряпка, @default_class, 6.88634099788e-05, 2.0, 1.0
bf, @default_class, 6.88634099788e-05, 2.0, 1.0
прическа, @default_class, 0.000137726819958, 4.0, 2.0
зацикливаться, @default_class, 6.88634099788e-05, 2.0, 1.0
love, @default_class, 0.0004476121685, 13.0, 4.0
jerking, @default_class, 6.88634099788e-05, 2.0, 1.0
off, @default_class, 6.88634099788e-05, 2.0, 1.0
смотреть, @default_class, 0.000137726819958, 4.0, 2.0
nice, @default_class, 6.88634099788e-05, 2.0, 1.0
ващ, @default_class, 6.88634099788e-05, 2.0, 1.0
ми, @default_class, 0.000137726819958, 4.0, 1.0
and, @default_class, 0.000309885333991, 9.0, 2.0
вахта, @default_class, 6.88634099788e-05, 2.0, 1.0
приезжать, @default_class, 0.000137726819958, 4.0, 2.0
смена, @default_class, 6.88634099788e-05, 2.0, 1.0
ракчеев, @default_class, 6.88634099788e-05, 2.0, 1.0
готовый, @default_class, 0.00020659022266, 6.0, 3.0
квест, @default_class, 6.88634099788e-05, 2.0, 1.0
детскаяфотосессия, @default_class, 0.0128085939214, 372.0, 186.0
пицца, @default_class, 0.00020659022266, 6.0, 2.0
белье, @default_class, 0.000172158528585, 5.0, 1.0
мама, @default_class, 0.000137726819958, 4.0, 2.0
сначала, @default_class, 6.88634099788e-05, 2.0, 1.0
отдаленность, @default_class, 6.88634099788e-05, 2.0, 1.0
питомец, @default_class, 0.00010329511133, 3.0, 1.0
skin, @default_class, 0.000413180445321, 12.0, 4.0
ссориться, @default_class, 6.88634099788e-05, 2.0, 1.0
испугаться, @default_class, 6.88634099788e-05, 2.0, 1.0
мало, @default_class, 0.000275453639915, 8.0, 4.0
макадамия, @default_class, 6.88634099788e-05, 2.0, 1.0
захотеть, @default_class, 6.88634099788e-05, 2.0, 1.0
приходить, @default_class, 0.000275453639915, 8.0, 4.0
quiet, @default_class, 6.88634099788e-05, 2.0, 1.0
сладкий, @default_class, 6.88634099788e-05, 2.0, 1.0
нагрузка, @default_class, 6.88634099788e-05, 2.0, 1.0
чай, @default_class, 0.000378748751245, 11.0, 5.0
заменять, @default_class, 6.88634099788e-05, 2.0, 1.0
мысль, @default_class, 0.000137726819958, 4.0, 2.0
история, @default_class, 0.000309885333991, 9.0, 3.0
парень, @default_class, 0.000241021931288, 7.0, 3.0
школа, @default_class, 0.000241021931288, 7.0, 3.0
описывать, @default_class, 6.88634099788e-05, 2.0, 1.0
военный, @default_class, 0.000241021931288, 7.0, 3.0
together, @default_class, 0.000137726819958, 4.0, 2.0
врач, @default_class, 6.88634099788e-05, 2.0, 1.0
гомеопат, @default_class, 6.88634099788e-05, 2.0, 1.0
новыйгоды, @default_class, 6.88634099788e-05, 2.0, 1.0
урод, @default_class, 6.88634099788e-05, 2.0, 1.0
термобелье, @default_class, 6.88634099788e-05, 2.0, 1.0
вкус, @default_class, 0.000275453639915, 8.0, 4.0
моделирующий, @default_class, 6.88634099788e-05, 2.0, 1.0
бабуля, @default_class, 6.88634099788e-05, 2.0, 1.0
профессия, @default_class, 0.00034431705717, 10.0, 3.0
магазин, @default_class, 0.000241021931288, 7.0, 3.0
содержание, @default_class, 6.88634099788e-05, 2.0, 1.0
for, @default_class, 0.00020659022266, 6.0, 3.0
манту, @default_class, 0.000137726819958, 4.0, 2.0
творческий, @default_class, 6.88634099788e-05, 2.0, 1.0
ольга, @default_class, 6.88634099788e-05, 2.0, 1.0
частый, @default_class, 6.88634099788e-05, 2.0, 1.0
krinolina, @default_class, 0.00010329511133, 3.0, 1.0
ваня, @default_class, 6.88634099788e-05, 2.0, 1.0
городской, @default_class, 6.88634099788e-05, 2.0, 1.0
муха, @default_class, 6.88634099788e-05, 2.0, 1.0
столько, @default_class, 6.88634099788e-05, 2.0, 1.0
stop, @default_class, 0.000137726819958, 4.0, 2.0
фотосессияворонеж, @default_class, 0.000137726819958, 4.0, 2.0
африканский, @default_class, 6.88634099788e-05, 2.0, 1.0
какао, @default_class, 0.000241021931288, 7.0, 3.0
использоваться, @default_class, 6.88634099788e-05, 2.0, 1.0
ламинария, @default_class, 0.00010329511133, 3.0, 1.0
ручной, @default_class, 0.000137726819958, 4.0, 2.0
технолог, @default_class, 0.00010329511133, 3.0, 1.0
